2325.984	2330.700	2334.089
2328.342	2334.089	2335.710
2327.900	2331.437	2333.942
2330.258	2333.500	2335.563
2329.668	2331.289	2333.647
2328.784	2330.110	2334.089
2328.047	2325.542	2329.521
2329.668	2329.521	2331.584
2326.869	2326.427	2329.079
2326.721	2328.047	2330.847
2322.448	2324.069	2328.047
2322.595	2326.869	2329.668
2323.037	2325.984	2328.047
2323.037	2327.900	2330.405
2322.890	2326.869	2331.289
2324.806	2327.311	2331.584
2324.806	2326.574	2330.995
2328.784	2328.490	2334.384
2328.490	2325.395	2332.615
2329.963	2325.984	2332.615
2328.342	2326.132	2333.057
2331.731	2325.690	2331.437
2329.816	2324.953	2332.173
2333.205	2326.427	2332.763
2330.258	2326.869	2332.468
2333.794	2329.668	2336.152
2330.552	2328.784	2334.973
2331.584	2329.374	2334.531
2328.195	2329.668	2334.973
2330.847	2330.700	2334.531
2327.605	2329.816	2333.500
2330.700	2329.374	2333.794
2328.047	2327.311	2334.236
2333.205	2330.700	2336.594
2333.942	2328.637	2336.741
2336.741	2328.195	2336.741
2333.205	2325.690	2334.089
2334.384	2327.016	2335.563
2333.205	2325.984	2332.910
2332.763	2328.784	2332.321
2324.806	2322.153	2327.163
2323.037	2322.595	2324.806
2318.911	2321.417	2324.216
2321.859	2324.216	2327.163
2320.385	2323.185	2325.542
2321.269	2324.658	2326.869
2320.238	2322.006	2322.448
2326.574	2327.753	2330.847
2326.721	2328.047	2329.816
2331.584	2331.879	2334.531
2330.847	2327.311	2331.142
2332.026	2327.900	2332.026
2331.879	2325.100	2329.521
2333.205	2326.869	2332.763
2332.026	2324.216	2327.458
2332.615	2326.279	2331.437
2329.668	2323.037	2325.248
2328.784	2326.279	2327.753
2325.984	2323.627	2325.542
2324.806	2326.574	2329.079
2324.953	2326.427	2328.932
2326.279	2329.374	2330.110
2325.395	2326.721	2329.668
2326.869	2331.584	2331.879
2327.163	2328.784	2330.700
2330.552	2332.615	2331.289
2330.700	2330.110	2328.490
2330.847	2331.437	2327.163
2327.753	2328.932	2327.163
2330.700	2328.784	2325.690
2326.279	2324.216	2325.542
2329.668	2328.932	2327.753
2326.132	2325.100	2326.574
2328.195	2327.605	2330.405
2325.248	2323.922	2329.668
2327.753	2326.574	2331.731
2325.542	2327.016	2331.437
2328.047	2328.047	2332.321
2325.837	2327.311	2330.110
2328.490	2329.374	2331.731
2326.427	2326.721	2328.490
2329.963	2328.490	2330.258
2329.079	2325.984	2326.721
2332.468	2327.016	2329.226
2330.258	2323.627	2326.721
2330.552	2323.037	2328.784
2328.784	2321.417	2327.016
2329.521	2323.922	2328.342
2327.016	2323.185	2327.163
2328.342	2325.248	2330.552
2326.279	2325.690	2329.816
2328.932	2329.668	2330.405
2327.458	2327.900	2327.311
2328.932	2329.226	2328.784
2327.016	2327.311	2326.132
2328.932	2327.016	2325.984
2328.932	2328.490	2325.248
2328.637	2326.869	2324.069
2326.279	2326.132	2323.185
2330.110	2328.490	2327.016
2327.016	2327.016	2326.427
2328.195	2328.047	2328.490
2325.395	2327.163	2326.279
2325.100	2326.279	2326.132
2322.301	2325.837	2324.953
2324.953	2326.132	2327.458
2321.564	2324.658	2325.248
2325.248	2327.900	2325.248
2323.479	2327.163	2323.037
2327.016	2331.289	2327.605
2325.100	2328.047	2324.658
2328.195	2331.437	2325.100
2327.753	2328.342	2323.922
2329.963	2332.321	2323.922
2327.605	2328.047	2323.922
2328.932	2330.405	2325.837
2323.922	2325.248	2321.564
2327.163	2327.900	2324.953
2325.395	2324.658	2324.806
2325.248	2326.574	2324.364
2321.564	2322.301	2323.627
2323.774	2325.984	2325.984
2322.743	2322.743	2325.395
2328.490	2327.163	2330.258
2323.774	2324.658	2326.132
2325.248	2327.458	2330.110
2323.774	2325.690	2327.753
2326.869	2329.079	2331.584
2325.100	2324.953	2326.574
2327.016	2328.490	2327.900
2323.332	2324.658	2324.216
2326.132	2327.163	2326.279
2324.069	2324.069	2323.037
2325.100	2326.574	2326.132
2320.680	2322.006	2320.680
2321.417	2326.132	2325.100
2320.385	2323.627	2324.953
2324.069	2327.016	2328.047
2322.595	2325.542	2328.047
2324.364	2328.932	2328.342
2323.185	2326.574	2325.984
2327.016	2328.932	2331.584
2326.869	2327.163	2328.047
2327.163	2326.427	2329.226
2324.658	2324.511	2324.953
2325.248	2324.364	2326.132
2326.574	2321.122	2325.395
2328.490	2323.627	2329.374
2328.637	2322.301	2325.690
2329.816	2325.248	2329.374
2329.374	2326.574	2327.016
2330.995	2327.163	2330.995
2330.405	2327.605	2329.816
2329.374	2329.668	2332.026
2328.047	2328.490	2330.258
2327.900	2329.668	2331.142
2325.542	2327.016	2328.195
2327.016	2326.721	2328.342
2324.364	2325.690	2327.311
2326.132	2324.658	2327.016
2324.953	2324.511	2325.984
2325.100	2325.100	2327.163
2323.479	2324.216	2325.984
2323.627	2324.069	2328.342
2320.974	2322.006	2327.311
2323.185	2324.216	2328.342
2321.564	2324.364	2329.079
2324.069	2325.395	2330.405
2323.037	2323.774	2327.458
2324.658	2326.721	2329.374
2324.511	2326.574	2327.900
2327.900	2329.963	2330.700
2326.132	2328.342	2325.984
2326.869	2329.079	2326.132
2325.837	2327.605	2322.890
2328.932	2328.490	2325.100
2326.132	2327.900	2321.859
2326.869	2326.427	2322.743
2322.595	2323.479	2318.911
2323.627	2324.953	2324.364
2322.448	2324.069	2323.774
2321.859	2324.806	2325.837
2319.796	2325.248	2324.658
2322.743	2323.627	2327.900
2323.185	2324.806	2328.342
2327.753	2328.932	2333.500
2327.016	2326.869	2329.079
2329.079	2326.869	2330.258
2328.637	2325.100	2327.605
2331.289	2326.574	2329.668
2330.700	2324.953	2326.869
2330.700	2326.574	2328.490
2326.279	2320.974	2323.922
2327.900	2323.922	2326.721
2326.427	2324.069	2326.279
2325.690	2323.922	2327.900
2321.859	2322.006	2326.574
2321.711	2324.216	2327.458
2323.185	2322.890	2325.542
2325.395	2325.248	2328.490
2324.216	2323.185	2328.637
2327.900	2326.132	2330.700
2329.668	2326.132	2330.995
2333.205	2328.490	2332.910
2333.057	2327.016	2330.847
2332.910	2329.226	2330.995
2332.173	2328.342	2328.490
2333.942	2330.552	2327.016
2329.668	2325.984	2324.216
2331.142	2329.963	2324.658
2327.016	2325.395	2321.122
2329.521	2325.984	2325.100
2326.721	2322.595	2323.774
2329.816	2326.132	2327.163
2327.753	2323.185	2326.869
2330.995	2326.427	2328.342
2327.605	2322.301	2327.163
2330.110	2325.690	2329.816
2328.047	2324.953	2329.079
2332.321	2327.753	2330.258
2330.552	2325.690	2329.079
2335.268	2330.847	2331.584
2332.321	2326.279	2330.552
2334.384	2328.784	2330.258
2332.173	2325.837	2329.668
2332.026	2328.342	2328.784
2327.311	2324.364	2326.721
2328.637	2325.542	2327.900
2321.711	2318.617	2323.922
2323.627	2324.364	2325.100
2320.827	2320.385	2323.037
2324.069	2323.332	2323.332
2320.974	2319.648	2321.859
2324.511	2323.774	2325.100
2323.479	2322.595	2323.774
2326.132	2325.100	2323.332
2325.395	2324.216	2324.658
2327.605	2327.458	2327.311
2327.016	2328.047	2328.195
2330.258	2329.226	2329.816
2326.721	2326.721	2326.574
2324.658	2326.132	2325.542
2323.479	2323.774	2326.132
2322.153	2322.448	2324.511
2321.122	2321.711	2325.100
2320.680	2320.974	2323.332
2319.059	2320.238	2322.301
2321.564	2322.301	2325.837
2320.680	2321.417	2323.774
2321.711	2324.806	2327.163
2322.448	2324.069	2324.364
2324.511	2325.100	2325.248
2321.122	2321.859	2321.564
2320.090	2321.859	2322.743
2321.122	2321.269	2318.322
2321.564	2321.711	2320.680
2322.743	2319.648	2318.322
2323.774	2321.564	2323.332
2323.627	2319.648	2322.006
2327.311	2323.185	2326.279
2326.869	2322.595	2324.806
2325.542	2321.269	2328.342
2326.869	2320.974	2327.016
2326.427	2323.774	2330.110
2324.806	2322.153	2328.637
2323.627	2323.037	2328.342
2321.859	2321.417	2328.047
2325.248	2323.627	2328.342
2323.627	2323.185	2327.458
2325.395	2325.395	2327.605
2322.153	2322.153	2324.806
2324.511	2323.332	2324.511
2322.890	2321.711	2324.511
2324.511	2323.774	2324.953
2320.090	2320.090	2323.774
2321.122	2321.122	2322.301
2317.585	2318.764	2322.006
2320.680	2322.006	2324.364
2317.291	2320.090	2321.417
2318.911	2321.564	2322.595
2319.796	2321.417	2324.216
2323.922	2325.690	2325.984
2324.216	2325.690	2325.837
2326.427	2327.753	2326.132
2326.279	2325.984	2324.806
2329.079	2327.753	2325.100
2324.953	2324.364	2323.037
2323.922	2323.037	2321.417
2319.943	2319.943	2320.385
2320.974	2320.532	2322.595
2318.617	2318.617	2322.595
2318.322	2318.911	2323.185
2316.406	2317.143	2322.595
2320.090	2321.269	2324.364
2317.880	2319.796	2322.153
2321.564	2322.153	2324.364
2318.617	2320.090	2320.090
2322.301	2322.743	2321.417
2321.564	2321.564	2317.880
2323.479	2323.332	2321.711
2320.827	2320.532	2318.469
2324.953	2324.511	2320.532
2320.680	2319.943	2316.701
2325.690	2324.658	2321.417
2321.122	2320.090	2319.501
2321.564	2320.090	2321.122
2317.143	2317.880	2316.701
2318.764	2318.911	2319.501
2316.406	2315.522	2318.911
2321.859	2321.417	2323.627
2316.701	2316.112	2319.796
2321.564	2320.680	2321.711
2320.974	2320.532	2323.922
2323.922	2321.564	2323.479
2323.627	2318.764	2322.006
2324.511	2319.943	2319.648
2319.059	2314.196	2314.786
2323.627	2317.438	2318.469
2318.617	2312.133	2316.849
2321.269	2316.406	2317.880
2341.457	2331.142	2333.205
2302.260	2297.103	2315.670
2338.362	2347.646	2340.425
