339.628	451.723
340.007	451.723
340.385	451.723
340.764	446.039
341.143	453.061
341.521	451.389
341.900	454.064
342.278	439.352
342.657	432.665
343.035	428.318
343.413	435.674
343.792	424.640
344.170	427.315
344.548	427.315
344.927	441.693
345.305	448.380
345.683	459.079
346.061	463.092
346.439	480.144
346.818	486.831
347.196	485.828
347.574	490.175
347.952	509.568
348.330	516.255
348.708	522.274
349.085	522.608
349.463	529.964
349.841	537.320
350.219	545.679
350.597	549.023
350.974	549.023
351.352	557.716
351.730	568.081
352.107	569.419
352.485	593.493
352.862	596.502
353.240	593.827
353.617	603.189
353.995	605.196
354.372	599.177
354.750	607.202
355.127	588.478
355.504	592.156
355.881	593.827
356.259	593.827
356.636	589.815
357.013	591.821
357.390	591.487
357.767	599.512
358.144	600.849
358.521	601.852
358.898	607.536
359.275	614.223
359.652	616.564
360.029	613.220
360.406	616.230
360.783	624.254
361.159	621.914
361.536	622.583
361.913	617.233
362.290	623.920
362.666	618.905
363.043	612.217
363.419	600.180
363.796	604.193
364.172	593.159
364.549	595.499
364.925	591.152
365.302	590.818
365.678	593.493
366.054	593.827
366.431	590.149
366.807	594.830
367.183	588.812
367.559	577.444
367.935	579.784
368.312	584.131
368.688	584.131
369.064	572.428
369.440	575.437
369.816	589.815
370.192	600.180
370.567	602.186
370.943	601.518
371.319	605.196
371.695	605.864
372.071	599.177
372.446	588.143
372.822	586.471
373.198	584.800
373.573	577.778
373.949	579.115
374.325	595.499
374.700	603.524
375.075	598.508
375.451	591.487
375.826	596.837
376.202	602.855
376.577	593.493
376.952	590.484
377.328	582.459
377.703	595.165
378.078	602.186
378.453	600.515
378.828	600.180
379.203	600.515
379.578	597.171
379.953	599.177
380.328	588.812
380.703	590.484
381.078	580.118
381.453	573.766
381.828	585.468
382.203	584.131
382.578	586.806
382.952	598.508
383.327	591.487
383.702	602.855
384.076	614.223
384.451	602.855
384.825	601.852
385.200	592.824
385.574	594.162
385.949	607.871
386.323	601.183
386.698	590.149
387.072	586.137
387.446	585.803
387.821	589.815
388.195	585.468
388.569	576.441
388.943	574.769
389.317	583.796
389.691	601.183
390.065	604.861
390.439	612.552
390.813	606.533
391.187	601.852
391.561	612.217
391.935	607.202
392.309	604.861
392.683	602.186
393.056	587.140
393.430	589.815
393.804	591.487
394.178	587.809
394.551	592.824
394.925	589.815
395.298	598.843
395.672	612.886
396.045	603.858
396.419	607.871
396.792	614.558
397.165	608.874
397.539	604.193
397.912	595.165
398.285	600.180
398.659	617.233
399.032	627.932
399.405	626.260
399.778	616.230
400.151	624.254
400.524	627.598
400.897	618.236
401.270	612.217
401.643	594.162
402.016	593.493
402.389	604.861
402.762	602.855
403.134	604.193
403.507	609.208
403.880	613.889
404.253	620.911
404.625	627.598
404.998	636.626
405.370	641.641
405.743	640.638
406.115	638.298
406.488	637.294
406.860	641.976
407.233	646.657
407.605	639.969
407.977	640.304
408.350	647.325
408.722	658.359
409.094	662.372
409.466	673.740
409.838	663.375
410.210	671.734
410.582	675.412
410.954	683.436
411.326	682.768
411.698	699.820
412.070	704.501
412.442	720.216
412.814	740.278
413.186	760.005
413.558	769.033
413.929	787.423
414.301	792.439
414.673	800.798
415.044	798.457
415.416	802.469
415.787	814.841
416.159	832.896
416.530	853.627
416.902	872.685
417.273	892.078
417.645	916.821
418.016	935.880
418.387	943.905
418.758	960.623
419.130	981.353
419.501	1001.081
419.872	1034.182
420.243	1069.290
420.614	1098.714
420.985	1135.829
421.356	1166.590
421.727	1192.336
422.098	1222.428
422.469	1242.490
422.840	1285.288
423.211	1330.427
423.581	1364.532
423.952	1410.006
424.323	1467.182
424.693	1508.642
425.064	1555.453
425.435	1575.181
425.805	1620.319
426.176	1685.854
426.546	1738.349
426.917	1780.813
427.287	1826.287
427.657	1868.416
428.028	1932.279
428.398	1972.737
428.768	2027.573
429.138	2079.399
429.509	2141.925
429.879	2219.162
430.249	2291.050
430.619	2356.251
430.989	2402.393
431.359	2451.544
431.729	2510.726
432.099	2556.534
432.469	2627.753
432.839	2706.328
433.208	2791.256
433.578	2860.469
433.948	2921.992
434.318	2998.561
434.687	3080.814
435.057	3147.017
435.426	3214.559
435.796	3276.416
436.165	3377.393
436.535	3471.683
436.904	3551.930
437.274	3651.904
437.643	3737.501
438.012	3846.503
438.382	3942.800
438.751	4030.737
439.120	4128.705
439.489	4242.388
439.858	4322.635
440.227	4408.566
440.597	4500.516
440.966	4587.116
441.335	4696.786
441.703	4766.334
442.072	4815.819
442.441	4892.723
442.810	4974.307
443.179	5021.787
443.548	5097.352
443.916	5138.479
444.285	5193.314
444.654	5244.472
445.022	5274.564
445.391	5291.283
445.759	5309.672
446.128	5311.679
446.496	5299.307
446.865	5283.592
447.233	5264.534
447.601	5238.788
447.970	5180.943
448.338	5135.804
448.706	5067.929
449.074	5009.415
449.443	4958.926
449.811	4860.958
450.179	4761.987
450.547	4698.124
450.915	4592.131
451.283	4487.141
451.651	4388.170
452.018	4278.834
452.386	4200.927
452.754	4099.281
453.122	3992.954
453.490	3893.983
453.857	3805.042
454.225	3731.148
454.593	3640.202
454.960	3543.571
455.328	3462.655
455.695	3379.399
456.063	3291.796
456.430	3211.884
456.798	3111.909
457.165	3036.344
457.532	2968.802
457.899	2927.341
458.267	2852.444
458.634	2815.664
459.001	2762.501
459.368	2714.353
459.735	2659.517
460.102	2604.013
460.469	2542.491
460.836	2504.373
461.203	2444.522
461.570	2410.083
461.937	2372.300
462.304	2319.805
462.671	2304.090
463.037	2274.332
463.404	2250.927
463.771	2208.797
464.137	2184.054
464.504	2164.996
464.870	2139.584
465.237	2090.098
465.603	2045.628
465.970	2012.192
466.336	2002.495
466.703	1966.384
467.069	1923.252
467.435	1906.199
467.801	1897.506
468.168	1878.113
468.534	1849.358
468.900	1817.259
469.266	1786.163
469.632	1763.761
469.998	1739.352
470.364	1725.644
470.730	1712.938
471.096	1699.563
471.462	1684.183
471.827	1662.449
472.193	1652.753
472.559	1651.749
472.925	1622.994
473.290	1599.923
473.656	1579.527
474.022	1578.190
474.387	1582.202
474.753	1575.849
475.118	1554.116
475.483	1567.490
475.849	1569.831
476.214	1576.518
476.580	1570.499
476.945	1579.527
477.310	1568.493
477.675	1579.527
478.040	1563.143
478.406	1562.475
478.771	1573.509
479.136	1570.499
479.501	1554.784
479.866	1581.199
480.231	1567.825
480.595	1574.177
480.960	1586.214
481.325	1589.224
481.690	1602.264
482.055	1622.994
482.419	1621.991
482.784	1637.372
483.148	1651.081
483.513	1662.783
483.878	1654.424
484.242	1667.799
484.607	1675.824
484.971	1687.192
485.335	1716.281
485.700	1738.684
486.064	1746.708
486.428	1791.513
486.792	1828.627
487.157	1877.778
487.521	1921.245
487.885	1929.939
488.249	1953.679
488.613	1984.774
488.977	2009.517
489.341	2046.631
489.705	2063.349
490.069	2078.396
490.432	2133.231
490.796	2187.398
491.160	2246.580
491.524	2293.725
491.887	2316.127
492.251	2352.238
492.615	2403.730
492.978	2450.541
493.342	2499.692
493.705	2548.843
494.069	2611.369
494.432	2690.613
494.795	2759.157
495.159	2820.011
495.522	2894.908
495.885	2943.725
496.248	3026.647
496.612	3109.569
496.975	3177.110
497.338	3252.007
497.701	3347.300
498.064	3407.820
498.427	3497.763
498.790	3557.614
499.153	3613.118
499.515	3700.387
499.878	3775.284
500.241	3859.878
500.604	3955.840
500.966	4017.362
501.329	4115.331
501.692	4215.974
502.054	4302.908
502.417	4390.511
502.779	4469.754
503.142	4541.977
503.504	4654.657
503.866	4732.563
504.229	4810.804
504.591	4885.367
504.953	4975.645
505.315	5079.966
505.678	5170.912
506.040	5259.852
506.402	5368.855
506.764	5471.838
507.126	5572.147
507.488	5676.802
507.850	5769.086
508.212	5892.131
508.573	5996.118
508.935	6145.912
509.297	6228.166
509.659	6340.177
510.020	6427.445
510.382	6515.717
510.744	6582.924
511.105	6668.186
511.467	6687.914
511.828	6773.845
512.190	6842.389
512.551	6941.026
512.913	7021.942
513.274	7111.885
513.635	7200.157
513.996	7294.781
514.358	7390.743
514.719	7484.030
515.080	7586.345
515.441	7663.248
515.802	7739.483
516.163	7790.306
516.524	7867.544
516.885	7944.781
517.246	7998.279
517.607	8059.133
517.967	8143.727
518.328	8207.256
518.689	8316.926
519.050	8390.486
519.410	8464.046
519.771	8538.274
520.131	8577.395
520.492	8593.110
520.852	8682.384
521.213	8720.836
521.573	8730.867
521.934	8759.288
522.294	8808.439
522.654	8864.946
523.015	8949.874
523.375	8966.592
523.735	9023.100
524.095	9084.288
524.455	9151.160
524.815	9187.606
525.175	9241.104
525.535	9269.190
525.895	9313.995
526.255	9317.673
526.615	9352.446
526.974	9353.449
527.334	9383.542
527.694	9385.548
528.054	9436.037
528.413	9454.427
528.773	9490.204
529.132	9516.618
529.492	9562.091
529.851	9592.184
530.211	9638.326
530.570	9654.375
530.930	9713.558
531.289	9771.068
531.648	9830.584
532.007	9895.116
532.367	9929.221
532.726	9948.949
533.085	9965.667
533.444	9951.958
533.803	9952.292
534.162	9948.280
534.521	9929.890
