2343.520	2334.236	2343.520	2336.299	2345.583	2339.394	2332.173	2333.205	2344.551	2344.551	2343.520	2356.929	2329.079
2333.205	2357.960	2341.457	2347.646	2337.331	2337.331	2365.181	2350.740	2346.614	2338.362	2350.740	2332.173	2341.457
2367.244	2347.646	2357.960	2350.740	2355.897	2348.677	2347.646	2350.740	2354.866	2355.897	2356.929	2347.646	2347.646
2347.646	2344.109	2351.035	2349.119	2345.435	2347.793	2348.382	2349.414	2350.003	2350.003	2351.329	2345.877	2343.814
2347.940	2343.814	2350.887	2350.298	2345.435	2348.530	2350.298	2351.624	2348.088	2349.856	2351.771	2343.814	2345.583
2351.329	2342.341	2353.098	2352.803	2348.530	2351.624	2350.298	2352.803	2351.771	2350.593	2352.950	2347.498	2348.235
2348.530	2341.751	2352.508	2350.887	2347.203	2351.919	2350.887	2353.245	2348.530	2351.329	2352.803	2347.940	2348.530
2348.677	2341.015	2349.266	2351.477	2347.940	2350.445	2348.824	2352.803	2348.088	2349.414	2350.298	2348.972	2347.793
2348.530	2345.435	2353.245	2350.740	2352.803	2352.656	2351.329	2355.897	2350.003	2350.593	2355.013	2352.214	2349.266
2350.003	2344.109	2351.771	2350.593	2352.066	2352.214	2353.245	2356.929	2350.151	2347.940	2352.508	2352.656	2352.214
2352.214	2346.761	2352.214	2348.677	2352.803	2352.656	2356.192	2356.634	2349.561	2346.172	2353.982	2351.624	2351.182
2354.276	2350.298	2353.392	2349.266	2354.719	2356.045	2358.992	2358.992	2352.803	2346.761	2353.982	2355.161	2354.866
2354.719	2351.919	2355.455	2347.351	2354.866	2354.424	2358.550	2357.518	2351.477	2348.530	2354.424	2353.687	2353.392
2354.866	2352.656	2354.129	2347.793	2355.013	2355.750	2357.076	2357.813	2354.276	2346.319	2352.803	2355.161	2353.392
2356.339	2357.076	2357.076	2348.382	2357.960	2356.929	2361.055	2357.076	2355.013	2349.119	2356.634	2354.866	2353.540
2357.813	2355.750	2356.782	2351.035	2359.287	2360.465	2361.349	2356.634	2356.634	2350.887	2355.750	2356.192	2352.950
2356.634	2358.697	2359.729	2351.477	2358.844	2360.171	2360.465	2356.045	2357.666	2355.161	2359.139	2355.750	2351.919
2355.603	2355.308	2357.813	2353.392	2360.318	2360.171	2357.224	2355.750	2359.434	2356.782	2356.192	2355.603	2353.834
2354.276	2353.392	2358.402	2353.982	2357.518	2357.666	2355.161	2355.308	2360.171	2357.960	2358.108	2353.982	2351.477
2351.477	2350.445	2356.339	2353.982	2356.929	2358.255	2355.161	2356.339	2359.139	2357.666	2357.666	2355.013	2351.329
2354.276	2350.151	2358.402	2356.634	2356.634	2357.371	2357.224	2357.224	2359.581	2358.550	2359.581	2353.982	2351.477
2351.919	2346.172	2356.929	2354.866	2351.624	2355.750	2354.719	2357.813	2356.045	2354.866	2357.224	2352.950	2351.477
2348.677	2345.730	2353.834	2351.035	2349.414	2350.593	2354.571	2356.782	2356.339	2354.129	2354.719	2349.856	2351.035
2350.298	2344.256	2352.508	2352.361	2350.887	2352.361	2356.487	2357.371	2352.950	2350.740	2352.214	2351.182	2350.151
2351.035	2346.909	2355.161	2350.593	2349.119	2353.245	2358.108	2359.139	2353.245	2350.445	2356.192	2352.361	2349.119
2351.771	2348.972	2354.571	2351.624	2352.066	2355.308	2360.613	2358.844	2351.771	2349.561	2354.424	2353.687	2352.214
2354.719	2352.361	2355.750	2351.035	2352.361	2357.518	2361.497	2361.792	2350.740	2349.414	2356.487	2356.045	2352.803
2351.771	2353.098	2352.950	2347.498	2352.656	2358.844	2362.381	2358.550	2348.972	2350.593	2353.540	2353.982	2354.719
2351.477	2352.656	2353.245	2345.141	2353.392	2356.634	2361.939	2359.729	2349.414	2350.740	2354.129	2356.045	2351.624
2351.919	2352.950	2352.361	2346.319	2352.361	2358.992	2363.118	2357.224	2346.025	2348.972	2352.950	2354.276	2352.508
2350.740	2351.477	2351.919	2343.962	2350.593	2355.750	2361.644	2357.666	2347.646	2350.445	2352.656	2355.750	2350.445
2350.298	2348.677	2348.382	2345.583	2349.709	2355.603	2359.729	2355.308	2345.141	2349.561	2349.119	2353.098	2348.382
2348.677	2349.414	2349.414	2343.372	2348.382	2351.919	2357.076	2354.571	2344.993	2348.235	2350.003	2351.329	2345.877
2346.761	2345.583	2347.203	2343.520	2348.530	2348.235	2354.571	2351.771	2345.877	2347.203	2346.467	2347.203	2344.404
2350.003	2348.088	2350.445	2346.614	2348.972	2346.025	2353.392	2355.161	2348.972	2347.203	2349.856	2348.677	2342.636
2349.119	2345.435	2350.151	2348.382	2348.972	2347.351	2353.098	2352.950	2350.298	2348.824	2348.677	2347.498	2344.551
2350.740	2345.583	2351.771	2348.530	2347.203	2344.256	2350.151	2354.424	2351.329	2348.088	2349.856	2349.709	2343.962
2349.856	2343.962	2351.919	2348.382	2345.730	2346.025	2350.887	2353.098	2353.098	2348.088	2351.477	2346.761	2345.288
2350.003	2344.698	2353.245	2348.235	2349.266	2345.288	2352.803	2355.603	2352.361	2348.235	2352.508	2348.972	2348.972
2347.056	2340.573	2348.824	2345.288	2345.288	2344.404	2351.624	2353.687	2351.624	2345.435	2348.088	2346.172	2346.172
2345.877	2342.930	2349.266	2347.056	2344.846	2346.025	2351.624	2352.803	2348.677	2347.793	2349.119	2347.498	2347.498
2341.162	2338.952	2345.730	2341.899	2342.930	2345.288	2351.624	2353.098	2347.498	2342.930	2345.141	2346.614	2346.319
2342.488	2342.046	2344.404	2342.636	2342.341	2346.172	2352.950	2352.214	2345.583	2345.141	2346.761	2347.056	2347.498
2341.457	2342.783	2345.877	2342.046	2344.551	2347.793	2355.455	2355.308	2345.435	2344.109	2345.141	2346.467	2347.498
2342.046	2344.993	2344.698	2343.520	2346.467	2347.793	2354.424	2353.392	2342.636	2344.551	2346.909	2347.940	2346.025
2339.541	2344.846	2343.078	2339.836	2341.899	2346.025	2349.709	2349.414	2342.193	2342.636	2343.667	2343.520	2342.046
