2344.551	2355.897	2337.331	2331.142	2336.299	2347.646	2381.684	2419.849	2380.653	2331.142	2325.984	2336.299	2337.331	2334.236	2340.425
2345.583	2333.205	2347.646	2352.803	2339.394	2352.803	2399.219	2423.975	2391.999	2352.803	2361.055	2341.457	2347.646	2347.646	2364.149
2356.929	2355.897	2347.646	2345.583	2355.897	2356.929	2397.157	2439.447	2399.219	2353.834	2343.520	2351.771	2361.055	2355.897	2344.551
2351.182	2345.877	2347.940	2346.172	2349.856	2354.866	2398.188	2430.164	2393.031	2348.530	2344.551	2348.235	2350.740	2347.793	2351.919
2349.561	2343.078	2347.646	2348.088	2350.887	2354.571	2399.956	2431.490	2394.357	2349.856	2346.172	2349.856	2349.856	2348.677	2352.508
2353.098	2345.288	2348.235	2349.266	2353.245	2354.719	2402.019	2431.637	2395.830	2349.561	2344.993	2352.361	2351.771	2350.740	2350.445
2349.414	2344.256	2347.940	2349.709	2352.214	2352.803	2403.198	2431.637	2396.420	2350.151	2344.993	2352.066	2348.824	2348.530	2350.445
2349.561	2345.583	2346.761	2350.593	2351.329	2352.656	2404.377	2431.637	2395.683	2348.235	2341.457	2351.771	2348.677	2349.709	2347.351
2349.561	2349.119	2349.561	2354.129	2353.834	2357.224	2406.735	2434.584	2400.840	2351.477	2344.256	2354.276	2350.003	2350.740	2351.624
2348.677	2349.266	2349.414	2354.866	2354.571	2355.750	2408.798	2438.268	2401.282	2348.382	2345.288	2352.214	2351.624	2351.919	2350.003
2347.351	2350.003	2347.793	2354.866	2356.487	2358.108	2410.418	2439.595	2405.408	2348.824	2347.498	2353.982	2349.709	2351.182	2351.919
2349.856	2351.771	2351.771	2357.371	2357.076	2360.907	2414.397	2444.310	2407.324	2348.972	2350.445	2352.508	2352.950	2352.656	2352.803
2348.824	2353.687	2350.593	2355.455	2359.434	2362.970	2415.723	2450.941	2409.534	2349.414	2350.887	2354.129	2352.508	2350.151	2354.866
2352.508	2351.771	2352.508	2356.782	2357.960	2364.002	2418.081	2454.919	2409.240	2347.498	2351.182	2352.066	2354.424	2349.561	2355.897
2353.245	2354.129	2353.245	2356.192	2357.813	2363.560	2421.323	2460.224	2413.513	2351.771	2352.803	2353.982	2354.424	2349.856	2357.960
2355.897	2353.098	2355.308	2355.161	2358.844	2363.707	2424.270	2467.592	2413.955	2350.593	2355.455	2352.950	2356.487	2351.919	2357.371
2358.108	2354.424	2355.013	2354.276	2358.844	2365.033	2424.270	2469.507	2418.228	2353.982	2355.161	2355.013	2356.487	2351.329	2361.349
2357.960	2353.245	2353.687	2351.919	2356.045	2365.181	2427.954	2474.812	2416.607	2352.803	2353.245	2353.098	2357.371	2351.182	2359.876
2358.697	2353.392	2352.066	2350.003	2357.371	2363.118	2427.954	2477.907	2419.112	2354.866	2352.361	2355.750	2357.224	2352.066	2362.381
2356.929	2352.656	2352.803	2350.003	2354.719	2361.792	2427.364	2478.938	2419.260	2354.866	2350.151	2352.803	2356.487	2352.508	2359.434
2356.782	2353.982	2351.771	2349.119	2356.782	2362.528	2428.248	2482.622	2423.533	2356.487	2351.771	2355.161	2357.960	2354.424	2360.171
2357.518	2350.593	2350.593	2348.824	2356.487	2361.644	2429.132	2483.801	2422.796	2355.308	2350.887	2353.098	2354.129	2352.508	2356.634
2353.392	2349.266	2346.614	2347.940	2353.098	2357.666	2428.543	2485.716	2422.059	2352.361	2346.909	2351.477	2351.182	2351.035	2354.276
2354.276	2348.972	2348.235	2348.824	2353.687	2358.550	2431.932	2486.895	2423.238	2354.276	2348.088	2351.919	2349.119	2349.561	2351.182
2353.540	2349.561	2350.445	2350.445	2354.719	2356.634	2431.490	2491.611	2425.596	2353.687	2349.709	2352.214	2348.088	2351.477	2352.950
2352.803	2350.887	2351.035	2352.950	2355.897	2356.929	2435.027	2492.937	2427.659	2353.834	2349.856	2353.540	2350.887	2350.445	2352.066
2353.098	2352.508	2352.361	2354.719	2356.782	2356.487	2439.742	2500.746	2433.406	2352.656	2352.508	2352.066	2349.856	2353.982	2353.982
2350.593	2351.771	2351.771	2353.834	2355.603	2355.750	2441.215	2498.536	2429.869	2350.887	2351.329	2351.182	2347.498	2352.361	2353.834
2347.498	2351.035	2353.982	2351.624	2357.224	2352.214	2440.037	2497.063	2431.490	2348.088	2351.035	2348.677	2349.119	2352.803	2355.013
2349.561	2350.593	2352.508	2353.687	2355.897	2354.424	2438.858	2492.053	2428.838	2348.824	2351.035	2347.203	2350.298	2349.561	2355.161
2347.056	2351.771	2351.624	2350.445	2356.487	2351.477	2438.121	2491.905	2426.627	2346.025	2349.119	2347.351	2350.445	2351.035	2354.866
2346.909	2348.530	2348.382	2350.593	2353.540	2351.771	2434.584	2487.779	2424.122	2346.025	2349.856	2344.551	2349.414	2347.793	2353.245
2346.909	2347.793	2348.382	2346.761	2352.214	2352.508	2435.469	2488.221	2421.028	2344.993	2346.909	2341.751	2345.583	2347.793	2350.887
2346.761	2343.225	2344.993	2347.646	2349.709	2352.508	2432.079	2482.769	2416.755	2345.877	2346.025	2343.520	2346.909	2344.256	2352.214
2349.709	2344.993	2345.583	2348.824	2351.329	2354.719	2433.406	2483.948	2420.291	2348.235	2346.172	2345.288	2348.088	2346.025	2351.035
2348.530	2344.551	2342.193	2350.151	2348.824	2356.045	2432.374	2484.832	2418.965	2349.266	2343.814	2346.467	2347.940	2344.551	2352.803
2348.677	2345.583	2342.930	2347.940	2349.561	2356.339	2431.637	2487.632	2421.028	2350.887	2343.962	2348.235	2346.172	2346.025	2350.593
2349.561	2343.372	2342.783	2349.856	2347.203	2354.571	2430.016	2488.369	2421.765	2350.887	2344.256	2346.467	2347.793	2344.404	2349.709
2351.477	2345.730	2345.730	2350.003	2348.972	2357.666	2433.258	2492.642	2424.712	2353.687	2343.814	2349.119	2348.677	2347.351	2349.561
2346.761	2342.488	2342.193	2349.414	2346.172	2353.098	2430.016	2492.347	2425.154	2349.856	2343.814	2347.056	2347.940	2344.109	2346.614
2348.677	2344.993	2344.404	2347.351	2348.235	2354.571	2432.079	2496.031	2424.859	2351.624	2342.341	2346.467	2345.435	2344.551	2345.435
2343.520	2343.078	2342.930	2346.909	2346.467	2350.298	2429.574	2495.294	2423.975	2347.793	2341.162	2344.404	2345.435	2343.814	2344.698
2346.467	2344.256	2344.846	2347.793	2347.498	2352.508	2431.785	2499.273	2425.301	2349.709	2343.372	2343.667	2344.551	2343.814	2342.783
2344.846	2344.551	2347.056	2348.088	2348.824	2351.624	2434.879	2500.304	2427.954	2348.530	2344.551	2344.551	2347.351	2344.551	2345.435
2342.930	2343.372	2347.646	2347.940	2348.235	2353.392	2437.826	2504.872	2429.280	2349.414	2345.141	2343.225	2345.877	2343.814	2345.583
2339.836	2343.078	2342.783	2345.141	2345.583	2349.119	2437.089	2502.662	2426.333	2343.814	2342.341	2342.636	2344.109	2339.688	2344.993
2343.814	2343.962	2344.698	2345.730	2347.646	2351.919	2438.710	2506.051	2428.248	2346.467	2343.372	2342.636	2344.846	2340.130	2347.793
2340.130	2341.899	2342.193	2343.962	2343.078	2348.382	2438.416	2504.725	2427.511	2343.225	2343.078	2343.078	2344.846	2339.688	2345.141
2342.930	2340.867	2341.457	2342.046	2344.404	2350.887	2440.331	2509.735	2426.480	2346.467	2343.962	2342.046	2343.667	2338.215	2346.909
2342.783	2343.962	2343.225	2343.667	2343.814	2350.740	2444.015	2509.735	2428.838	2346.614	2344.404	2344.846	2345.730	2341.015	2348.382
2343.225	2341.457	2339.541	2340.573	2342.636	2349.856	2440.773	2511.061	2424.712	2345.877	2344.256	2341.015	2342.930	2339.099	2348.382
2342.193	2340.130	2335.857	2338.068	2339.099	2347.646	2440.331	2507.083	2419.996	2343.078	2340.130	2338.952	2341.015	2336.299	2344.846
2342.783	2339.246	2340.425	2339.688	2341.162	2349.266	2440.921	2510.472	2420.586	2346.319	2342.930	2339.688	2343.372	2339.246	2344.846
2340.130	2338.952	2339.099	2339.836	2340.130	2348.677	2442.836	2510.030	2418.670	2346.467	2341.162	2341.457	2341.751	2340.867	2343.078
2342.636	2339.246	2340.720	2340.130	2342.783	2350.740	2441.363	2511.798	2418.818	2346.172	2342.488	2339.836	2340.425	2339.688	2344.404
2338.068	2338.068	2338.657	2339.246	2339.688	2346.025	2440.626	2507.967	2416.313	2340.720	2337.920	2337.920	2339.688	2338.068	2338.657
2337.478	2334.089	2336.447	2337.183	2339.099	2345.877	2436.647	2506.641	2412.481	2337.183	2334.973	2335.415	2336.299	2335.268	2338.362
2334.973	2334.384	2337.036	2338.215	2338.510	2343.667	2436.353	2502.957	2412.039	2338.362	2331.437	2336.741	2337.183	2335.268	2335.563
2337.478	2336.299	2339.836	2341.162	2342.636	2346.614	2436.795	2506.493	2415.870	2337.625	2335.563	2339.541	2337.773	2338.068	2337.625
2334.678	2335.857	2338.510	2340.130	2341.457	2343.078	2435.027	2499.568	2416.018	2335.415	2332.468	2337.036	2336.741	2335.268	2336.741
2336.005	2336.741	2341.309	2341.309	2341.604	2344.109	2432.522	2499.420	2417.197	2334.678	2335.415	2337.478	2338.068	2337.920	2339.394
2334.678	2337.036	2342.046	2340.425	2345.877	2343.372	2433.995	2495.442	2417.933	2334.531	2335.120	2337.331	2339.394	2336.889	2339.394
2338.804	2341.309	2343.520	2344.256	2344.993	2345.877	2432.522	2495.884	2419.849	2337.773	2338.215	2341.899	2339.541	2341.309	2344.109
2336.299	2339.099	2341.751	2341.751	2347.203	2344.404	2433.258	2495.736	2423.091	2338.362	2340.425	2339.541	2341.751	2339.983	2341.751
2337.183	2340.278	2340.573	2341.604	2345.141	2346.467	2434.879	2497.210	2422.354	2336.447	2341.309	2339.099	2340.278	2340.720	2342.636
2334.678	2336.594	2338.657	2337.920	2344.993	2343.520	2432.374	2494.705	2423.238	2337.773	2339.688	2337.773	2339.688	2337.920	2342.488
2337.625	2335.415	2337.183	2338.510	2344.993	2344.698	2434.437	2499.715	2421.323	2338.068	2340.278	2336.299	2339.541	2338.510	2343.372
2336.152	2333.500	2336.447	2334.384	2342.783	2342.783	2428.838	2495.736	2418.965	2336.299	2336.005	2333.057	2337.478	2334.384	2340.278
2335.120	2330.552	2334.236	2334.531	2338.804	2342.341	2426.775	2495.884	2416.018	2336.889	2333.647	2332.468	2338.068	2334.973	2338.657
2334.236	2328.932	2334.826	2332.026	2340.425	2342.930	2422.796	2493.968	2414.397	2336.299	2333.057	2329.963	2336.447	2332.173	2335.710
2337.183	2332.173	2337.625	2335.710	2338.510	2343.225	2421.617	2495.147	2411.303	2338.657	2334.531	2333.942	2337.478	2334.973	2337.478
2337.183	2330.552	2337.331	2334.384	2339.688	2341.604	2419.112	2494.116	2409.534	2337.920	2331.879	2333.205	2335.415	2333.500	2335.563
2335.710	2332.026	2337.331	2336.299	2339.541	2342.636	2418.670	2495.147	2405.998	2335.268	2332.615	2333.500	2335.857	2335.857	2335.857
2333.794	2332.026	2338.068	2336.005	2339.983	2344.109	2416.313	2492.347	2404.966	2337.478	2330.552	2334.973	2335.268	2336.741	2333.794
2332.321	2332.763	2335.415	2338.510	2341.015	2345.730	2418.965	2494.263	2404.524	2337.036	2333.647	2336.299	2333.352	2337.183	2336.299
2329.816	2334.384	2336.594	2338.215	2338.510	2342.341	2418.081	2491.611	2405.114	2337.773	2332.763	2336.299	2333.057	2336.889	2334.236
2331.437	2333.794	2337.478	2338.215	2339.541	2343.078	2421.617	2497.652	2408.798	2337.331	2332.615	2337.920	2332.910	2336.447	2336.005
2327.311	2332.763	2335.415	2334.531	2337.478	2340.278	2422.649	2497.799	2409.829	2336.447	2330.405	2333.942	2329.226	2333.352	2333.500
2327.605	2333.647	2337.183	2337.183	2336.889	2338.804	2423.386	2499.420	2413.365	2336.005	2332.910	2336.005	2330.700	2335.415	2335.710
2329.668	2333.057	2337.183	2335.415	2333.794	2339.246	2424.122	2498.536	2413.365	2337.920	2331.289	2335.268	2329.816	2332.910	2334.826
2331.437	2334.531	2338.510	2335.120	2334.531	2337.478	2426.185	2502.515	2417.639	2336.889	2333.647	2337.478	2330.110	2334.089	2336.594
2334.236	2334.236	2337.773	2334.384	2333.794	2337.036	2428.396	2504.430	2418.376	2339.394	2334.089	2336.005	2332.615	2332.763	2335.268
2336.594	2335.857	2338.510	2334.236	2336.889	2341.309	2430.459	2510.177	2422.207	2338.952	2337.773	2338.657	2333.205	2332.615	2338.068
2337.036	2335.415	2338.215	2336.005	2337.478	2342.193	2432.816	2508.998	2419.702	2340.425	2340.130	2337.036	2334.826	2333.352	2339.246
2338.952	2337.625	2337.036	2337.920	2338.362	2343.667	2430.311	2509.882	2420.438	2339.099	2340.720	2339.099	2337.331	2333.942	2340.130
2338.804	2335.857	2337.920	2335.710	2338.952	2345.288	2431.932	2510.472	2417.933	2340.573	2339.688	2337.331	2338.068	2332.173	2339.836
2340.425	2339.983	2338.657	2338.804	2342.046	2346.319	2430.901	2512.535	2421.175	2343.520	2341.899	2339.688	2341.309	2336.889	2340.867
2339.246	2338.215	2339.541	2339.246	2341.457	2348.382	2430.016	2509.882	2417.197	2343.078	2339.983	2337.625	2341.162	2335.857	2343.962
2338.362	2338.362	2341.162	2339.688	2342.930	2347.646	2426.333	2506.641	2416.165	2344.404	2338.952	2340.867	2343.372	2337.920	2342.193
2336.447	2337.478	2339.836	2340.573	2342.193	2345.877	2424.564	2501.778	2411.892	2341.751	2335.268	2339.099	2340.720	2339.099	2342.930
2335.857	2339.983	2341.604	2341.015	2342.636	2344.256	2421.617	2498.978	2413.808	2343.372	2334.678	2340.867	2342.783	2340.867	2341.015
2334.826	2337.478	2342.636	2340.720	2343.078	2346.909	2420.733	2492.789	2409.829	2341.309	2333.205	2340.867	2340.130	2341.751	2341.457
2334.236	2338.215	2340.867	2341.899	2344.993	2346.172	2416.902	2490.432	2408.798	2339.246	2333.500	2342.930	2341.162	2342.488	2340.278
2331.879	2335.268	2340.278	2341.309	2341.899	2346.172	2414.986	2482.917	2404.524	2337.331	2332.026	2339.688	2337.625	2339.099	2339.541
