2342.488	2353.834	2343.520	2333.205	2334.236	2346.614	2393.031	2414.692	2372.401	2345.583	2330.110	2344.551	2328.047	2334.236	2336.299
2343.520	2337.331	2346.614	2347.646	2348.677	2358.992	2402.314	2416.755	2386.842	2348.677	2367.244	2355.897	2362.086	2348.677	2346.614
2355.897	2367.244	2360.023	2353.834	2356.929	2360.023	2415.723	2454.919	2393.031	2352.803	2341.457	2333.205	2342.488	2364.149	2353.834
2347.646	2350.003	2349.414	2346.614	2350.445	2355.161	2403.935	2430.164	2389.494	2350.445	2348.824	2344.846	2345.141	2348.235	2347.646
2344.404	2346.909	2350.740	2346.909	2351.771	2356.192	2403.640	2431.932	2391.852	2350.003	2350.151	2342.341	2346.467	2349.709	2348.382
2346.025	2348.530	2350.151	2346.761	2353.982	2355.013	2404.082	2435.911	2393.325	2350.740	2348.530	2342.636	2345.583	2350.003	2350.151
2342.930	2346.025	2348.824	2347.203	2353.098	2352.656	2402.167	2435.027	2395.094	2351.477	2350.003	2344.256	2346.909	2346.909	2349.414
2344.846	2347.646	2347.498	2345.141	2351.771	2351.329	2400.251	2437.826	2397.157	2348.824	2347.646	2344.109	2346.319	2348.382	2350.003
2344.256	2348.382	2350.740	2349.266	2353.687	2351.477	2402.756	2441.068	2400.546	2351.771	2350.887	2347.646	2348.382	2349.709	2350.298
2343.962	2349.561	2348.824	2347.940	2352.214	2349.856	2405.850	2444.899	2402.903	2349.856	2350.003	2349.266	2348.972	2351.771	2351.624
2343.225	2350.151	2350.887	2349.414	2350.740	2352.508	2407.177	2449.909	2405.998	2349.856	2350.740	2349.266	2349.856	2349.561	2349.119
2348.677	2354.129	2351.329	2350.298	2354.866	2353.392	2412.776	2457.719	2409.534	2350.003	2353.245	2352.950	2351.477	2352.361	2351.182
2348.382	2356.339	2353.834	2350.445	2352.803	2355.308	2417.197	2463.466	2411.597	2349.119	2353.098	2353.245	2349.709	2352.214	2349.856
2349.414	2356.487	2353.540	2348.382	2351.771	2355.897	2420.291	2464.055	2412.776	2347.498	2355.161	2353.540	2349.561	2351.329	2348.088
2348.824	2358.402	2356.782	2351.771	2354.571	2359.287	2426.185	2471.423	2415.134	2352.066	2355.161	2355.603	2351.035	2351.329	2348.530
2351.035	2361.349	2357.518	2350.593	2354.719	2362.381	2430.459	2475.844	2416.607	2351.771	2357.813	2355.455	2351.182	2353.540	2350.593
2352.656	2359.287	2358.697	2352.214	2355.750	2362.381	2432.079	2480.559	2417.639	2353.245	2355.750	2357.960	2351.329	2352.950	2350.151
2353.540	2359.729	2355.603	2350.445	2357.224	2362.234	2433.406	2481.296	2417.491	2352.803	2356.339	2354.129	2348.530	2353.540	2352.066
2351.477	2357.371	2357.666	2352.214	2355.455	2361.644	2433.995	2481.296	2420.733	2355.161	2354.276	2355.161	2351.182	2351.329	2351.624
2349.561	2354.719	2355.013	2352.361	2356.782	2359.581	2432.669	2481.148	2420.881	2355.455	2353.540	2351.624	2350.887	2351.771	2351.329
2352.656	2355.897	2356.339	2354.424	2358.550	2360.465	2435.321	2488.369	2423.238	2356.339	2351.919	2350.151	2350.445	2353.982	2353.392
2348.824	2352.803	2353.392	2353.540	2356.339	2356.634	2432.964	2486.748	2422.796	2353.687	2351.919	2347.793	2350.298	2352.508	2352.361
2348.530	2349.266	2349.856	2351.329	2354.276	2353.687	2432.227	2489.400	2422.207	2352.066	2347.646	2344.551	2348.972	2349.119	2350.887
2346.467	2350.887	2349.119	2350.298	2353.098	2352.214	2431.490	2490.137	2422.059	2351.624	2349.561	2343.372	2348.824	2349.856	2350.003
2346.761	2350.593	2350.887	2351.771	2353.540	2353.687	2435.027	2494.263	2424.417	2352.214	2349.266	2346.761	2350.445	2350.151	2349.856
2346.614	2352.803	2349.119	2350.887	2354.276	2353.687	2435.616	2498.389	2423.533	2350.887	2352.066	2346.467	2349.414	2352.066	2352.950
2347.056	2353.982	2352.361	2353.540	2352.950	2357.666	2440.626	2503.841	2428.101	2353.392	2353.245	2349.414	2351.919	2350.593	2351.477
2343.667	2352.361	2351.919	2351.477	2352.361	2357.224	2437.974	2502.367	2426.922	2351.771	2352.508	2350.740	2351.624	2351.919	2352.508
2343.962	2352.508	2350.740	2352.214	2350.298	2356.782	2437.237	2500.599	2426.480	2353.687	2349.561	2350.003	2351.182	2348.235	2349.561
2341.751	2351.624	2352.066	2350.593	2350.298	2357.666	2436.500	2497.799	2425.449	2351.477	2350.593	2350.887	2350.887	2351.035	2348.824
2342.046	2352.066	2351.624	2350.445	2349.709	2358.550	2438.121	2499.862	2427.364	2350.593	2348.382	2349.119	2348.677	2347.056	2347.498
2340.278	2350.151	2351.329	2347.793	2348.235	2355.897	2434.584	2496.326	2423.238	2348.382	2347.056	2347.056	2346.467	2346.172	2344.698
2340.278	2349.119	2350.151	2347.940	2346.467	2355.161	2433.700	2496.473	2422.796	2348.677	2344.109	2345.730	2343.667	2344.109	2341.457
2341.015	2350.593	2347.940	2345.141	2347.351	2351.919	2430.459	2491.758	2418.376	2345.877	2345.435	2342.193	2341.162	2345.877	2342.930
2343.078	2351.035	2350.593	2347.056	2348.530	2353.687	2433.258	2491.168	2419.260	2348.677	2345.583	2344.993	2341.604	2344.109	2342.193
2343.667	2349.856	2349.856	2344.698	2350.593	2354.276	2434.584	2490.874	2417.491	2345.877	2346.614	2343.372	2339.099	2346.319	2343.078
2344.256	2347.940	2349.266	2346.614	2349.709	2353.834	2434.290	2491.611	2417.491	2347.940	2345.435	2344.846	2336.741	2344.404	2343.962
2343.962	2347.203	2347.646	2346.909	2350.740	2352.508	2432.374	2490.137	2415.281	2348.972	2346.025	2343.814	2339.541	2346.319	2344.404
2345.288	2348.088	2348.677	2348.824	2351.919	2354.719	2437.679	2496.473	2421.765	2351.624	2347.646	2346.614	2341.457	2348.530	2348.088
2341.604	2345.141	2345.288	2346.319	2349.561	2351.329	2435.469	2496.031	2420.586	2348.824	2345.877	2342.783	2339.688	2347.351	2344.846
2341.604	2342.636	2345.141	2346.467	2347.351	2352.214	2437.974	2498.978	2423.091	2349.119	2343.225	2344.404	2340.720	2346.467	2345.141
2337.625	2341.899	2340.720	2342.193	2347.351	2348.382	2434.584	2500.894	2422.649	2346.025	2342.341	2341.457	2339.836	2343.962	2344.109
2339.983	2343.372	2344.698	2342.341	2346.761	2351.771	2437.974	2506.051	2426.775	2348.382	2344.698	2344.551	2341.751	2344.109	2346.319
2339.099	2344.698	2345.435	2341.604	2350.151	2351.035	2438.416	2510.914	2429.574	2346.614	2346.172	2343.962	2343.814	2344.404	2345.435
2338.804	2344.404	2347.056	2341.162	2348.088	2350.740	2441.363	2515.040	2431.195	2348.235	2347.056	2344.256	2341.604	2342.193	2347.646
2336.005	2342.783	2343.814	2337.036	2347.203	2346.761	2437.826	2514.156	2427.659	2343.372	2344.109	2341.015	2342.341	2340.720	2343.225
2339.541	2344.698	2347.351	2337.773	2347.940	2351.182	2441.952	2515.924	2428.101	2344.256	2347.498	2344.256	2342.488	2339.688	2347.203
2337.478	2343.962	2346.909	2336.447	2347.793	2348.088	2439.300	2516.808	2428.690	2341.899	2343.814	2343.814	2342.636	2338.362	2343.520
2339.394	2343.667	2348.382	2339.541	2348.088	2350.887	2443.131	2522.113	2427.806	2341.457	2344.698	2344.109	2341.162	2340.278	2343.814
2339.246	2346.467	2346.909	2341.457	2351.035	2350.151	2443.868	2521.523	2430.901	2342.341	2343.372	2343.520	2341.751	2341.751	2343.520
2338.510	2343.962	2346.614	2340.425	2346.909	2350.151	2445.931	2521.671	2427.954	2342.488	2341.751	2344.256	2339.541	2341.309	2343.225
2337.183	2343.814	2342.341	2338.952	2346.467	2348.530	2443.573	2514.598	2425.301	2337.920	2337.625	2340.720	2337.478	2341.162	2338.215
2339.541	2343.225	2345.583	2342.193	2347.056	2351.771	2444.457	2513.124	2424.417	2341.309	2339.099	2343.372	2336.594	2340.573	2341.457
2339.099	2344.698	2342.341	2342.930	2347.056	2350.298	2444.752	2513.124	2423.975	2341.457	2337.773	2340.425	2337.625	2341.604	2338.068
2340.720	2343.225	2342.193	2343.225	2347.646	2352.803	2444.605	2512.387	2422.501	2342.193	2341.309	2341.309	2336.299	2342.046	2340.867
2340.867	2340.573	2338.215	2338.804	2343.962	2351.035	2442.247	2507.967	2421.175	2340.720	2336.594	2337.478	2334.678	2339.541	2338.804
2337.183	2335.415	2338.068	2338.952	2339.246	2345.877	2437.826	2508.114	2415.870	2337.478	2336.005	2336.447	2333.500	2337.920	2337.036
