899.343	2331.142
900.982	2345.583
902.621	2358.992
904.260	2347.056
905.898	2348.824
907.536	2351.477
909.174	2350.298
910.812	2350.003
912.449	2353.098
914.087	2351.182
915.724	2354.129
917.360	2353.392
918.997	2354.571
920.633	2352.066
922.269	2354.424
923.905	2353.098
925.540	2355.603
927.175	2353.392
928.810	2356.782
930.445	2353.982
932.079	2357.813
933.714	2355.161
935.348	2353.687
936.981	2354.424
938.615	2354.129
940.248	2352.361
941.881	2353.982
943.514	2351.182
945.147	2348.824
946.779	2348.972
948.411	2345.730
950.043	2344.109
951.675	2344.109
953.306	2342.488
954.937	2345.288
956.568	2346.909
958.199	2346.614
959.829	2348.972
961.460	2350.887
963.090	2349.119
964.719	2349.414
966.349	2348.530
967.978	2348.088
969.607	2349.561
971.236	2348.088
972.865	2345.730
974.493	2346.467
976.121	2344.256
977.749	2343.814
979.377	2346.909
981.004	2345.435
982.631	2344.256
984.258	2345.877
985.885	2345.583
987.511	2347.940
989.138	2343.520
990.764	2342.341
992.390	2339.836
994.015	2343.372
995.641	2340.425
997.266	2342.341
998.891	2339.983
1000.515	2342.930
1002.140	2341.309
1003.764	2341.899
1005.388	2339.394
1007.012	2341.309
1008.635	2338.215
1010.259	2338.068
1011.882	2336.741
1013.505	2336.889
1015.127	2337.773
1016.750	2335.415
1018.372	2333.942
1019.994	2333.057
1021.616	2331.142
1023.237	2331.879
1024.859	2331.142
1026.480	2330.258
1028.101	2331.879
1029.721	2333.352
1031.342	2335.268
1032.962	2338.657
1034.582	2339.836
1036.202	2340.130
1037.821	2339.836
1039.441	2340.278
1041.060	2342.193
1042.679	2340.573
1044.297	2339.688
1045.916	2339.688
1047.534	2338.804
1049.152	2338.804
1050.770	2338.068
1052.388	2334.973
1054.005	2335.120
1055.622	2334.384
1057.239	2333.352
1058.856	2336.447
1060.472	2337.625
1062.089	2337.920
1063.705	2338.215
1065.321	2340.130
1066.936	2337.773
1068.552	2338.657
1070.167	2335.857
1071.782	2334.973
1073.397	2335.563
1075.012	2334.531
1076.626	2333.352
1078.240	2336.005
1079.854	2335.563
1081.468	2337.183
1083.082	2337.920
1084.695	2337.036
1086.308	2338.215
1087.921	2339.836
1089.534	2340.278
1091.146	2337.036
1092.759	2338.215
1094.371	2335.268
1095.983	2335.415
1097.594	2335.415
1099.206	2332.321
1100.817	2330.700
1102.428	2332.910
1104.039	2330.258
1105.650	2332.173
1107.260	2332.615
1108.871	2334.531
1110.481	2337.478
1112.091	2338.657
1113.700	2340.573
1115.310	2339.983
1116.919	2343.225
1118.528	2342.046
1120.137	2342.046
1121.746	2339.099
1123.354	2339.394
1124.962	2336.447
1126.570	2337.036
1128.178	2334.236
1129.786	2334.973
1131.393	2332.468
1133.001	2333.794
1134.608	2332.763
1136.215	2334.973
1137.821	2334.531
1139.428	2336.594
1141.034	2333.057
1142.640	2337.331
1144.246	2335.563
1145.852	2337.625
1147.457	2335.415
1149.062	2336.594
1150.667	2333.794
1152.272	2336.889
1153.877	2332.321
1155.482	2334.384
1157.086	2332.468
1158.690	2333.794
1160.294	2333.352
1161.898	2335.710
1163.501	2335.268
1165.105	2337.920
1166.708	2338.068
1168.311	2337.331
1169.914	2336.152
1171.516	2335.415
1173.118	2332.615
1174.721	2333.352
1176.323	2330.110
1177.925	2330.258
1179.526	2328.195
1181.128	2329.816
1182.729	2329.816
1184.330	2330.258
1185.931	2329.963
1187.532	2331.289
1189.132	2328.932
1190.732	2330.995
1192.333	2329.963
1193.933	2329.963
1195.532	2329.521
1197.132	2328.490
1198.731	2326.574
1200.331	2327.605
1201.930	2327.753
1203.528	2329.521
1205.127	2327.753
1206.726	2328.637
1208.324	2328.932
1209.922	2332.468
1211.520	2332.026
1213.118	2333.647
1214.715	2329.816
1216.313	2331.584
1217.910	2329.668
1219.507	2329.521
1221.104	2324.806
1222.700	2325.984
1224.297	2323.185
1225.893	2324.658
1227.489	2324.658
1229.085	2326.427
1230.681	2327.016
1232.277	2330.258
1233.872	2328.784
1235.467	2330.110
1237.063	2332.026
