2347.646	2329.079	2348.677	2343.520	2339.394	2411.597	2413.660	2410.566	2372.401	2345.583	2339.394	2348.677	2344.551
2349.709	2338.362	2333.205	2350.740	2350.740	2417.786	2412.629	2423.975	2376.527	2354.866	2341.457	2332.173	2346.614
2344.551	2347.646	2354.866	2352.803	2358.992	2434.290	2452.856	2435.321	2376.527	2336.299	2349.709	2349.709	2357.960
2347.646	2344.404	2342.930	2347.203	2349.709	2421.617	2430.311	2423.975	2376.527	2346.909	2346.614	2346.467	2349.266
2347.056	2345.288	2341.309	2347.793	2349.709	2421.765	2432.227	2425.596	2375.495	2345.141	2346.614	2344.698	2349.856
2348.235	2348.235	2342.930	2346.909	2349.856	2423.091	2435.911	2427.069	2375.938	2343.225	2348.824	2348.530	2349.709
2348.677	2348.824	2341.604	2345.730	2347.056	2420.733	2434.584	2426.922	2374.611	2344.404	2347.351	2347.498	2349.856
2347.940	2348.824	2342.046	2345.583	2346.909	2423.680	2437.089	2427.954	2376.527	2341.604	2346.319	2346.467	2347.646
2350.151	2350.445	2345.583	2351.035	2347.498	2425.596	2441.363	2432.964	2377.116	2345.877	2347.498	2350.003	2350.740
2351.624	2349.119	2344.993	2347.646	2347.203	2429.427	2444.015	2434.290	2379.032	2344.256	2347.056	2348.972	2349.561
2350.445	2351.035	2346.467	2349.266	2349.119	2431.343	2446.962	2439.889	2377.706	2347.056	2345.583	2349.561	2353.245
2353.392	2352.656	2348.530	2350.740	2351.919	2437.237	2454.183	2442.836	2381.537	2350.740	2348.824	2352.508	2353.982
2352.361	2353.392	2350.003	2353.982	2352.803	2441.657	2457.277	2448.730	2383.305	2353.245	2346.909	2351.771	2356.045
2353.540	2350.740	2348.382	2353.392	2353.245	2446.373	2462.876	2450.646	2385.221	2353.687	2349.266	2350.887	2355.013
2353.245	2354.276	2348.824	2355.161	2354.424	2449.173	2465.529	2455.214	2387.136	2355.750	2349.119	2355.161	2358.697
2352.803	2354.276	2348.530	2353.687	2357.076	2454.919	2470.981	2457.130	2390.673	2357.371	2350.151	2354.129	2359.139
2352.803	2358.255	2348.824	2356.339	2358.697	2454.477	2471.276	2460.666	2390.673	2358.992	2352.508	2356.782	2359.876
