2329.079	2330.110	2339.394	2339.394	2340.425	2411.597	2421.912	2410.566	2355.897	2346.614	2335.268	2352.803	2328.047
2334.236	2344.551	2347.646	2342.488	2340.425	2400.251	2427.069	2407.471	2356.929	2349.709	2341.457	2331.142	2338.362
2350.740	2339.394	2370.338	2347.646	2374.464	2427.069	2441.510	2431.195	2386.842	2364.149	2345.583	2357.960	2355.897
2344.404	2344.404	2352.214	2345.583	2347.351	2414.692	2432.079	2420.881	2371.075	2352.066	2342.783	2344.698	2344.256
2345.877	2344.551	2351.035	2344.256	2348.382	2415.428	2431.048	2422.207	2371.075	2349.561	2342.783	2343.372	2345.288
2348.382	2346.319	2351.329	2345.435	2351.919	2419.112	2433.406	2426.480	2373.433	2353.098	2343.814	2345.730	2347.351
2348.530	2347.646	2348.088	2345.877	2348.088	2418.523	2430.459	2426.775	2369.749	2349.561	2343.962	2343.078	2346.319
2347.940	2344.698	2347.940	2347.646	2349.119	2419.112	2428.396	2427.954	2370.633	2347.646	2344.256	2343.520	2345.141
2350.887	2348.088	2348.088	2347.646	2351.477	2424.712	2431.048	2433.111	2371.370	2350.445	2347.203	2347.646	2350.151
2349.709	2347.646	2349.414	2348.824	2353.982	2426.038	2435.027	2436.058	2373.433	2351.182	2347.646	2346.172	2347.793
2353.098	2349.709	2347.793	2348.235	2355.750	2431.785	2437.089	2438.858	2373.285	2352.214	2348.088	2347.646	2349.856
2354.276	2353.098	2351.329	2352.066	2357.224	2436.500	2444.752	2443.131	2378.295	2356.634	2348.382	2349.119	2351.035
2357.076	2352.803	2352.508	2353.392	2356.339	2442.247	2449.615	2445.783	2381.095	2355.161	2351.919	2350.740	2350.740
2354.424	2351.329	2352.656	2352.361	2358.992	2446.078	2455.509	2448.141	2383.453	2356.929	2350.593	2351.477	2348.972
2358.255	2353.098	2355.750	2352.950	2359.434	2449.909	2463.319	2451.088	2386.400	2358.844	2353.687	2353.982	2350.887
2357.224	2353.982	2357.666	2357.076	2361.792	2452.856	2468.181	2453.888	2386.694	2361.202	2352.361	2354.276	2348.972
2359.434	2352.803	2361.349	2355.750	2360.760	2456.098	2472.012	2456.688	2388.905	2362.528	2352.508	2357.813	2353.245
2355.897	2353.392	2360.318	2354.571	2360.760	2454.477	2472.897	2460.077	2387.579	2361.939	2349.709	2354.424	2349.856
2357.518	2351.329	2360.318	2353.098	2360.023	2455.214	2472.602	2463.024	2388.610	2360.613	2350.740	2355.455	2350.740
