2342.488	2321.859	2322.890	2339.394	2347.646	2400.251	2397.157	2417.786	2343.520	2338.362	2345.583	2338.362	2344.551
2348.677	2341.457	2347.646	2340.425	2352.803	2402.314	2428.101	2430.164	2350.740	2367.244	2342.488	2352.803	2347.646
2356.929	2342.488	2340.425	2348.677	2356.929	2405.408	2417.786	2432.227	2365.181	2347.646	2350.740	2363.118	2357.960
2353.392	2341.309	2343.372	2348.382	2351.329	2408.798	2419.112	2425.743	2355.308	2351.477	2349.709	2354.276	2351.035
2353.540	2343.078	2345.730	2349.561	2350.298	2408.945	2422.354	2425.154	2352.803	2352.066	2348.972	2354.276	2352.214
2353.834	2345.288	2346.025	2352.656	2350.151	2411.745	2422.943	2425.301	2356.192	2350.887	2352.214	2354.719	2351.182
2352.508	2345.141	2346.467	2353.392	2348.088	2414.397	2425.891	2423.975	2351.329	2351.329	2352.803	2351.182	2350.003
2350.298	2344.551	2345.288	2350.593	2345.141	2415.134	2425.743	2427.217	2349.856	2350.740	2351.919	2351.771	2347.056
2350.298	2346.025	2348.382	2353.834	2348.088	2421.175	2431.195	2429.869	2350.887	2353.982	2351.182	2352.656	2347.793
2349.119	2346.761	2348.382	2353.687	2349.414	2421.617	2435.321	2434.142	2350.887	2354.571	2353.834	2353.687	2347.940
2347.351	2345.877	2349.266	2354.719	2350.003	2426.185	2439.005	2438.416	2349.266	2355.455	2352.508	2352.066	2345.730
2349.414	2347.940	2350.151	2355.308	2351.919	2431.785	2444.605	2445.047	2354.276	2356.339	2356.339	2354.276	2346.761
2351.035	2346.761	2352.361	2355.455	2353.392	2436.058	2448.436	2449.320	2353.098	2358.992	2354.866	2356.634	2349.856
2351.182	2347.203	2351.182	2352.950	2354.571	2437.384	2448.436	2453.151	2356.634	2356.634	2355.308	2358.402	2350.151
2353.245	2347.793	2354.719	2356.192	2358.844	2439.152	2449.909	2455.214	2359.581	2360.023	2356.045	2358.402	2354.129
2355.897	2347.940	2353.687	2355.161	2359.729	2442.689	2452.709	2459.635	2362.086	2358.255	2358.255	2360.023	2355.750
2357.813	2347.498	2354.424	2358.992	2359.139	2443.720	2453.888	2461.992	2364.591	2358.255	2357.960	2360.023	2356.929
2358.992	2348.824	2352.361	2357.076	2360.465	2442.689	2455.951	2463.908	2363.412	2355.308	2359.287	2359.434	2358.402
2358.255	2348.530	2353.392	2356.782	2359.434	2444.605	2456.098	2466.413	2363.560	2355.161	2356.634	2359.876	2357.813
