2.5, 0.678405506163973, 170.54422755903022, 154.20084087673513
3, 0.6858328856879282, 540.468158837315, 504.2693972595239
3.5, 0.6900533696305612, 1508.0712084669437, 1429.8880949433778
4, 0.692175759158914, 3127.5133762443425, 2987.7189351884654
4.5, 0.6940100543598592, 7288.306023356212, 7005.422541812564
5, 0.6950812578378285, 13943.404663888035, 13448.258350568498
